,company_name,company_market,company_country_code,company_state_code,company_region,company_city,funding_round_type,funding_round_code,funded_at,funded_month, funded_quarter ,funded_year,raised_amount_usd,founded_at
4312,Udemy,Education,USA,CA,SF Bay Area,San Francisco,seed/angel,0,2010-08-31,2010-08, 2010-Q3 ,2010.0,1000000,2010-02-01
4313,Udemy,Education,USA,CA,SF Bay Area,San Francisco,venture,A,2011-10-12,2011-10, 2011-Q4 ,2011.0,3000000,2010-02-01
4314,Udemy,Education,USA,CA,SF Bay Area,San Francisco,venture,B,2012-12-07,2012-12, 2012-Q4 ,2012.0,12000000,2010-02-01
4315,Udemy,Education,USA,CA,SF Bay Area,San Francisco,venture,C,2014-05-08,2014-05, 2014-Q2 ,2014.0,32000000,2010-02-01
4316,UnboundID,Mobile,USA,TX,Austin,Austin,venture,A,2008-12-02,2008-12, 2008-Q4 ,2008.0,2000000,2007-12-01
4317,UnboundID,Mobile,USA,TX,Austin,Austin,venture,B,2012-03-27,2012-03, 2012-Q1 ,2012.0,12500000,2007-12-01
4318,UnboundID,Mobile,USA,TX,Austin,Austin,venture,C,2014-05-27,2014-05, 2014-Q2 ,2014.0,2500000,2007-12-01
4319,Unigo,Education,USA,NY,New York City,New York,seed/angel,0,2008-06-01,2008-06, 2008-Q2 ,2008.0,800000,2008-09-01
4320,Unigo,Education,USA,NY,New York City,New York,venture,A,2011-09-15,2011-09, 2011-Q3 ,2011.0,1600000,2008-09-01
4321,UniversityNow,Technology,USA,CA,SF Bay Area,San Francisco,venture,A,2010-12-01,2010-12, 2010-Q4 ,2010.0,2200000,2010-01-01
4322,UniversityNow,Technology,USA,CA,SF Bay Area,San Francisco,venture,B,2012-06-21,2012-06, 2012-Q2 ,2012.0,17300000,2010-01-01
4323,UniversityNow,Technology,USA,CA,SF Bay Area,San Francisco,venture,C,2013-09-24,2013-09, 2013-Q3 ,2013.0,19000000,2010-01-01
4324,Unmetric,Analytics,USA,CA,SF Bay Area,San Francisco,venture,A,2012-04-13,2012-04, 2012-Q2 ,2012.0,3200000,2011-02-01
4325,Unmetric,Analytics,USA,CA,SF Bay Area,San Francisco,venture,B,2013-09-01,2013-09, 2013-Q3 ,2013.0,5500000,2011-02-01
4326,UpCity,Network Security,USA,IL,Chicago,Chicago,seed/angel,0,2009-05-20,2009-05, 2009-Q2 ,2009.0,500000,2009-07-01
4327,UpCity,Network Security,USA,IL,Chicago,Chicago,venture,B,2013-01-16,2013-01, 2013-Q1 ,2013.0,2000000,2009-07-01
4328,UpTo,Events,USA,MI,Detroit,Detroit,seed/angel,0,2011-10-01,2011-10, 2011-Q4 ,2011.0,875000,2011-01-01
4329,UpTo,Events,USA,MI,Detroit,Detroit,venture,A,2013-06-13,2013-06, 2013-Q2 ,2013.0,2049999,2011-01-01
4330,UpWind Solutions,Clean Technology,USA,CA,San Diego,San Diego,venture,B,2008-03-25,2008-03, 2008-Q1 ,2008.0,4000000,2007-09-01
4331,UpWind Solutions,Clean Technology,USA,CA,San Diego,San Diego,venture,C,2008-10-09,2008-10, 2008-Q4 ,2008.0,1000000,2007-09-01
4332,"Upsight, Inc.",Mobile Software Tools,USA,CA,SF Bay Area,San Francisco,seed/angel,0,2010-04-09,2010-04, 2010-Q2 ,2010.0,1000000,2007-01-01
4333,"Upsight, Inc.",Mobile Software Tools,USA,CA,SF Bay Area,San Francisco,venture,A,2010-06-29,2010-06, 2010-Q2 ,2010.0,4500000,2007-01-01
4334,"Upsight, Inc.",Mobile Software Tools,USA,CA,SF Bay Area,San Francisco,venture,B,2011-11-10,2011-11, 2011-Q4 ,2011.0,12000000,2007-01-01
4335,Upstart,Finance,USA,CA,SF Bay Area,Palo Alto,seed/angel,0,2012-08-08,2012-08, 2012-Q3 ,2012.0,1750000,2012-04-01
4336,Upstart,Finance,USA,CA,SF Bay Area,Palo Alto,venture,A,2013-04-22,2013-04, 2013-Q2 ,2013.0,5900000,2012-04-01
4337,Uptake,Travel,USA,CA,SF Bay Area,Palo Alto,venture,A,2006-11-21,2006-11, 2006-Q4 ,2006.0,3000000,2008-01-01
4338,Uptake,Travel,USA,CA,SF Bay Area,Palo Alto,venture,B,2008-09-18,2008-09, 2008-Q3 ,2008.0,8000000,2008-01-01
4339,Urban Compass,Local,USA,NY,New York City,New York,seed/angel,0,2012-12-17,2012-12, 2012-Q4 ,2012.0,8000000,2012-10-01
4340,Urban Compass,Local,USA,NY,New York City,New York,venture,A,2013-09-25,2013-09, 2013-Q3 ,2013.0,25000000,2012-10-01
4341,Urban Compass,Local,USA,NY,New York City,New York,venture,B,2014-07-21,2014-07, 2014-Q3 ,2014.0,40000000,2012-10-01
4342,Urban Remedy,Retail,USA,CA,SF Bay Area,Richmond,seed/angel,0,2012-11-16,2012-11, 2012-Q4 ,2012.0,1000000,2009-01-01
4343,Urban Remedy,Retail,USA,CA,SF Bay Area,Richmond,venture,A,2014-06-03,2014-06, 2014-Q2 ,2014.0,5000000,2009-01-01
4344,UrbanBound,Software,USA,IL,Chicago,Chicago,seed/angel,0,2011-10-01,2011-10, 2011-Q4 ,2011.0,1000000,2011-01-01
4345,UrbanBound,Software,USA,IL,Chicago,Chicago,venture,A,2013-08-06,2013-08, 2013-Q3 ,2013.0,5000000,2011-01-01
4346,UrbanSitter,Social Media,USA,CA,SF Bay Area,San Francisco,seed/angel,0,2011-11-18,2011-11, 2011-Q4 ,2011.0,1749996,2010-12-29
4347,UrbanSitter,Social Media,USA,CA,SF Bay Area,San Francisco,venture,A,2012-10-15,2012-10, 2012-Q4 ,2012.0,6000000,2010-12-29
